price,mileage,mpg
10499,23807,53.3
9920,34894,60.1
8277,18543,54.3
17182,15672,41.5
13999,12135,47.1
6614,28694,54.3
15857,29118,56.5
9099,39191,67.3
4995,82809,76.4
10999,28337,65.7
8530,37212,64.2
16499,16151,38.2
16450,29156,52.3
16499,13500,38.2
8999,26740,85.6
12295,13849,74.3
17999,33115,56.5
10750,15101,55.4
13699,47320,45.6
13999,33643,45.6
11850,15013,74.3
10750,25929,64.2
15799,19750,41.5
8750,15548,65.7
12612,8974,57.7
7699,27426,65.7
14299,24368,52.3
8399,15382,65.7
10199,18010,65.7
7499,27243,54.3
11599,27004,60.1
8999,20300,58.9
13999,31345,45.6
9999,42415,56.5
8099,84443,78.5
11599,21618,57.7
8388,24784,54.3
7342,19562,65.7
8899,16491,56.5
8912,21840,65.7
10999,28323,65.7
10151,24664,55.4
11886,19798,74.3
6891,97190,70.6
12099,14439,74.3
7750,24600,42.8
14312,40536,67.3
16795,23077,64.2
12495,16579,54.3
13995,6025,48.7
13495,14219,62.8
9795,42469,64.2
10995,11129,65.7
8995,32918,64.2
11995,15329,65.7
12495,35027,60.1
16495,34207,54.3
11995,7123,68.9
10495,15704,65.7
16495,19278,54.3
12995,24029,54.3
10495,20772,52.3
8995,23267,64.2
11995,22167,60.1
10495,34075,44.8
18995,8587,47.9
17995,18257,60.1
9499,58199,64.2
16299,45771,54.3
18490,47612,51.4
7999,50000,53.3
7499,31000,54.3
8699,41804,44.1
10999,32133,74.3
7499,27775,54.3
13000,46007,67.3
10799,20748,65.7
9450,33000,52.3
13495,37000,54.3
7750,25000,65.7
4495,62000,48.7
6480,49000,67.3
10999,37000,60.1
2999,38000,55.4
1290,137000,54.3
14499,36523,54.3
15900,19488,67.3
10770,17202,65.7
9680,37960,65.7
9900,32950,65.7
16000,27451,60.1
19999,20260,38.2
7350,66445,62.8
8650,29022,62.8
9099,11900,55.4
7599,14226,54.3
9899,54349,58.9
10495,26460,65.7
13995,9515,54.3
9995,5622,47.9
13995,45461,64.2
6995,27000,47.1
5995,61000,55.4
9750,22000,65.7
9995,2367,47.9
5295,29695,57.7
12495,32163,47.9
10995,9532,52.3
13995,16063,60.1
6250,25000,44.1
15995,5000,53.3
10750,34000,60.1
19495,6000,38.2
4750,81000,44.1
6250,44000,56.5
9495,18000,65.7
5995,49000,42.8
9495,27000,65.7
11750,13000,65.7
10995,400,43.5
4495,89000,61.4
17995,2000,49.6
11995,10000,57.7
1400,63000,47.1
16795,17415,60.1
17495,23154,56.5
24995,2567,46.3
12995,21522,64.2
15995,20397,44.8
17495,5225,60.1
8895,14037,54.3
8499,51879,74.3
15490,8817,45.6
9980,21893,52.3
7880,71661,74.3
9990,58018,53.3
9995,59872,48.7
8995,42462,52.3
10495,24914,65.7
12995,28347,62.8
16995,26284,52.3
11995,23516,60.1
7495,33383,54.3
15495,32294,67.3
6995,43345,57.7
9995,7497,57.7
9995,12873,64.2
7495,26665,65.7
5850,66115,78.5
9950,23940,47.9
11750,23782,47.9
11750,11829,57.7
1475,88746,36.7
16950,17856,41.5
4990,91938,67.3
8450,62833,64.2
11350,40219,36.7
12500,15077,64.2
11250,2418,43.5
7295,83823,74.3
9395,41702,52.3
9800,27196,65.7
8200,21718,65.7
8795,21091,47.9
15995,11900,60.1
9495,8563,64.2
6995,33767,47.1
25995,11170,47.9
9995,9148,65.7
10495,16275,65.7
12495,12012,65.7
11995,13832,65.7
10495,31045,44.8
13995,32217,56.5
14995,14145,53.3
14495,8619,64.2
9495,28741,65.7
10999,3572,43.5
10500,27833,62.8
8250,62706,74.3
15500,15466,60.1
7995,21403,57.7
18499,4409,38.2
18795,1342,60.1
14999,8260,53.3
11395,10602,58.9
11695,10375,58.9
15250,6367,58.9
16495,6344,49.6
7600,12426,57.7
10495,13650,57.7
10995,11840,58.9
14795,2159,58.9
17250,7694,60.1
12999,15061,56.5
9995,26473,55.4
5295,36742,57.7
14495,8845,55.4
7995,36189,65.7
6999,30029,65.7
1095,94400,43.5
3575,50975,51.4
23295,1984,37.7
9995,15522,65.7
11995,13558,65.7
15995,10956,58.9
12991,49605,67.3
9491,45526,74.3
8100,15411,54.3
18999,6696,70.6
18999,5572,74.3
9495,40917,64.2
35950,26,30.7
37300,11,30.7
12470,6653,88.3
19495,5911,54.3
7650,18043,57.7
17495,9969,54.3
15750,43499,67.3
10995,16552,58.9
15600,4902,48.7
13999,6906,48.7
18750,2762,48.7
12895,9281,68.9
18500,9464,38.2
10095,18419,55.4
20750,17003,56.5
16995,7660,60.1
10250,18559,65.7
20795,13425,39.2
9795,8606,65.7
9750,8500,65.7
9195,14973,65.7
4550,75988,44.8
3450,77466,42.2
6899,22488,44.1
7750,19384,54.3
4899,26375,51.4
10350,32299,74.3
18295,10677,41.5
15995,34594,45.6
8995,37867,61.4
9850,3462,48.7
12795,6386,48.7
9500,15979,65.7
11495,6679,54.3
10000,26488,74.3
2500,102950,49.6
11795,73730,54.3
3491,85843,57.7
2991,91811,55.4
2491,62596,47.1
2991,79089,49.6
4491,38831,50.4
3491,71926,49.6
3491,86667,57.7
2491,86022,43.5
13795,17722,68.9
16498,7866,49.6
12350,9247,60.1
20499,12,49.6
10995,14532,65.7
7295,74810,78.5
5795,150890,65.7
5795,105260,60.1
8295,80280,68.9
7195,117390,67.3
11000,71430,39.8
18250,9996,74.3
14995,14354,64.2
15495,62302,60.1
15850,10334,64.2
16995,9366,60.1
11895,17454,64.2
23795,23703,47.9
13950,13200,54.3
13745,11964,47.9
9790,20207,65.7
17490,5079,40.3
22390,28794,36.7
19995,22995,56.5
10195,34381,65.7
6000,33190,68.9
9795,57080,36.7
7500,101980,67.3
14000,49550,54.3
11495,97390,56.5
6195,75720,62.8
8000,61630,67.3
7795,92070,67.3
5795,25449,54.3
3295,95000,49.6
2995,114000,42.2
1695,116000,47.1
2495,91000,39.8
3995,62000,35.8
5995,43000,54.3
7799,19110,54.3
7299,66804,74.3
7690,19131,54.3
13950,3800,53.3
9950,30268,60.1
9450,28600,65.7
4000,111530,65.7
7695,90610,68.9
10095,22790,58.9
15995,13194,40.3
8995,18792,54.3
17895,1696,60.1
10395,9029,65.7
17495,2808,60.1
15495,14447,45.6
15795,16778,64.2
9595,49773,51.4
10495,11075,44.8
6295,40820,54.3
14500,87180,56.5
8000,120480,60.1
8500,24770,62.8
9000,87390,65.7
7195,71350,74.3
7695,59260,74.3
8295,75580,78.5
8000,80560,68.9
11500,82370,56.5
9170,28000,61.4
18699,10000,46.3
3995,70000,67.3
4995,69000,47.1
15990,16009,39.2
8995,75000,47.9
17995,52000,47.9
10697,22946,74.3
5895,59306,56.5
9899,10000,65.7
9999,15000,43.5
12973,23000,54.3
15904,5000,52.3
9204,28000,65.7
11999,2000,43.5
11999,28000,53.3
9080,20000,65.7
9046,22000,65.7
11783,23000,57.7
9275,34000,57.7
18389,19000,67.3
21999,4000,40.3
9999,5000,47.9
9999,10000,47.9
10903,8000,65.7
12975,11000,51.4
9072,23000,58.9
11325,23000,65.7
8999,34000,47.1
2991,89969,42.2
1999,101000,42.2
5500,62187,54.3
3499,84239,40.4
10699,29600,47.9
3499,69676,49.6
6999,55336,67.3
2799,100900,42.2
11995,25000,57.7
14295,6988,65.7
5999,62021,67.3
2495,96000,62.8
2495,93900,62.8
2495,88642,48.7
3000,81124,47.9
2495,89000,62.8
9999,19000,85.6
12124,11000,54.3
14175,9000,58.9
5769,73000,65.7
12999,15000,58.9
9951,15000,52.3
5328,105000,65.7
8702,15000,65.7
12395,18280,57.7
13895,28536,48.7
17250,13200,40.3
2995,61000,55.4
11995,33000,56.5
9799,22500,55.4
23999,3000,50.4
11799,23792,54.3
4795,62734,42.8
2495,133694,43.5
2395,102000,58.9
5975,50000,61.4
5275,75000,45.6
6275,55000,56.5
5975,80000,46.3
7990,34945,55.4
5990,71848,40.9
9990,51381,47.9
5995,77000,57.7
4995,69000,67.3
5495,76000,67.3
3990,114000,67.3
9990,58519,78.5
6995,71000,62.8
6990,67507,50.4
7475,50000,61.4
1895,50990,45.6
7875,100000,47.9
4490,78014,61.4
7475,70000,47.1
5995,92000,53.3
3495,98000,35.8
5490,65815,67.3
7495,82000,62.8
6990,72160,60.1
8990,35000,60.1
6490,71363,47.1
7499,59020,67.3
17499,33453,51.4
3995,89411,83.1
3195,73929,57.7
3875,120000,44.1
8275,35000,62.8
5475,58000,44.8
8475,27000,62.8
9299,23306,74.3
5899,50914,67.3
8999,22191,65.7
11699,13211,57.7
8499,25369,60.1
7749,37890,65.7
8899,24068,57.7
9999,30060,65.7
15599,17943,60.1
10499,14808,74.3
1995,79606,39.8
9295,54385,60.1
8995,68333,61.4
7759,54000,52.3
5495,76317,53.3
3295,45500,57.7
3695,65782,37.7
10995,66509,58.9
3495,84951,53.3
8995,71869,61.4
8975,25000,62.8
8990,23377,65.7
9999,20000,65.7
6999,44000,54.3
7999,18000,57.7
15999,4000,48.7
8999,75207,47.9
3695,57440,50.4
5995,82399,67.3
6195,31543,67.3
4495,99400,56.5
9495,13000,62.8
4995,106000,56.5
3495,89000,76.3
5495,4800,57.7
6475,80000,74.3
17199,4928,74.3
14699,18535,60.1
11599,36601,67.3
17999,3016,64.2
16999,3774,80.7
17999,4147,64.2
7699,69205,74.3
13999,11233,48.7
5347,84219,67.3
7667,11050,65.7
7875,70000,61.4
4975,60000,35.8
4495,66000,68.9
8975,60000,47.9
7975,29000,61.4
11495,14174,61.4
9799,16909,52.3
12369,17028,57.7
11399,26162,64.2
8999,5366,65.7
12799,31374,60.1
19759,10586,41.5
8399,8886,54.3
7999,21939,65.7
14999,17835,38.2
11999,24000,52.3
16499,8000,45.6
12867,9000,54.3
11463,18000,65.7
11289,9000,62.8
9899,6000,43.5
8135,6000,57.7
9999,10000,47.9
8444,17000,57.7
12999,11000,60.1
10499,13507,68.9
14599,18528,62.8
11899,42440,36.7
16699,14728,41.5
10689,9797,64.2
11699,79319,57.7
7999,13455,78.5
7249,35752,65.7
8299,60912,74.3
6699,59122,57.7
6000,63750,55.4
5000,102500,67.3
9995,18143,53.3
17995,12181,52.3
6995,62903,74.3
13495,22100,64.2
17295,38778,48.7
8395,7986,65.7
3195,80000,55.4
7999,8527,54.3
10999,30232,48.7
11999,28036,74.3
8999,27820,57.7
6999,47612,76.4
7999,69157,53.3
5295,33000,43.4
9500,70000,45.6
9500,39876,36.7
15598,17642,54.3
8999,24867,47.9
4699,76249,50.4
7499,33358,54.3
8999,28883,67.3
2995,109000,53.3
2295,81000,54.3
2495,118000,62.8
6495,65000,65.7
3495,87000,47.9
3895,65000,47.9
7899,27784,64.2
13999,32416,45.6
8799,23641,65.7
6599,50400,42.8
6499,115613,58.9
15795,32668,56.5
20995,35805,56.5
8000,19985,54.3
10000,24000,52.3
12299,17896,74.3
11999,17296,74.3
8516,33350,62.8
7159,24367,68.9
8999,23112,68.9
13999,30367,41.5
6399,43441,57.7
14899,1866,52.3
9049,23813,62.8
13199,21622,57.7
13999,36720,45.6
13749,32258,67.3
14999,30341,67.3
13699,41975,45.6
5699,37168,54.3
8799,31117,65.7
7299,46923,65.7
7599,31433,53.3
7299,26932,54.3
16499,10870,38.2
12395,19127,74.3
9599,49163,78.5
12599,10760,74.3
7749,69779,47.1
14499,32967,67.3
6599,59964,47.9
13299,52416,60.1
9105,92666,68.9
14545,33461,41.5
12299,13430,57.7
6299,41177,54.3
13499,43645,60.1
10299,21245,62.8
10999,28848,67.3
9795,25481,64.2
8999,86388,64.2
17999,32841,56.5
9351,59478,54.3
12299,17779,57.7
18256,10138,67.3
7995,45000,65.7
5295,78500,42.8
10995,7600,44.8
13195,13000,60.1
10499,40114,47.9
22000,36437,36.7
3000,64304,57.7
8000,5811,47.1
3595,53332,57.7
9899,30526,65.7
19799,7767,47.9
7599,39915,44.1
7999,31757,78.5
15999,30046,60.1
8299,17795,54.3
7299,62943,67.3
8299,52816,67.3
8599,30925,65.7
9149,32904,61.4
11995,12320,51.4
8995,9202,65.7
6599,38217,54.3
7499,31737,65.7
8599,58312,74.3
7099,44893,54.3
9299,78798,57.7
7099,19245,54.3
11599,12527,50.4
12999,23733,47.1
16799,14196,74.3
9299,20556,65.7
7549,41295,78.5
10799,48370,74.3
8999,10498,64.2
19999,24641,48.7
7499,82508,47.9
6299,49795,54.3
9999,64447,48.7
7299,37812,76.4
8299,34132,65.7
8699,27223,65.7
7899,81514,47.1
11399,5856,44.1
12499,11830,57.7
10899,13197,65.7
8499,22328,65.7
8799,28748,65.7
7499,26311,78.5
13999,34300,45.6
14299,22035,39.2
12699,46693,57.7
12899,13791,57.7
7999,23069,54.3
7499,20163,65.7
13999,43150,67.3
8599,5454,65.7
9899,20521,65.7
17499,8790,39.2
14099,33266,54.3
11399,20928,51.4
11499,42043,41.5
15499,25942,54.3
18262,14800,41.5
17495,4798,58.9
5499,53126,47.9
6399,40942,58.9
12699,34003,45.6
19999,17116,51.4
7795,55202,56.5
5599,75943,54.3
9799,28927,78.5
7799,40909,65.7
5399,24962,57.7
14399,29582,45.6
10499,34045,56.5
9995,37774,74.3
9399,30608,44.1
14399,28997,45.6
12499,31199,47.1
10000,80611,47.1
12195,6300,57.7
6995,28860,44.1
1295,88000,43.5
1295,103000,48.7
1995,141000,42.2
3295,86000,42.2
8995,19128,65.7
2995,111000,45.6
1595,115000,45.6
1995,1995,39.8
16499,11015,38.2
9399,28257,65.7
12619,20879,57.7
4999,49439,57.7
12339,17333,57.7
14249,7178,58.9
8999,17299,62.8
12949,7755,57.7
13399,10040,57.7
8599,30373,57.7
1295,119000,45.6
6999,33754,54.3
7999,17379,65.7
4999,57149,50.4
4999,99614,47.9
7999,29839,56.5
11995,10000,65.7
16995,25000,52.3
11995,12500,57.7
12995,18000,45.6
15995,27500,38.2
11195,18000,65.7
11495,20000,58.9
11995,14000,55.4
12195,8000,58.9
8495,11000,57.7
15599,40379,54.3
15549,30547,54.3
10299,36463,56.5
10999,24453,56.5
13149,2949,53.3
5699,52484,54.3
15999,20550,47.9
6999,61730,65.7
6500,36200,67.3
1995,130000,47.9
2495,96000,39.8
6995,48734,56.5
9495,63372,64.2
19495,8866,41.5
25795,1175,34.5
7995,8525,57.7
7199,45596,61.4
10399,20533,62.8
7500,38000,61.4
694,82020,47.1
10495,22000,47.1
9295,28000,61.4
7495,41000,44.8
5994,119902,78.5
9975,37166,60.1
10475,16000,47.9
4250,70000,50.4
2975,69000,57.7
5995,67000,26.3
13995,13000,64.2
12995,24000,38.2
12995,6000,64.2
10295,19000,61.4
10995,11000,60.1
11499,10703,44.8
15450,39065,56.5
14499,14119,38.2
7995,45000,62.8
8995,20000,65.7
5150,67120,48.7
6250,39949,54.3
6250,74099,53.3
6850,32965,54.3
2995,93400,42.2
8450,20712,65.7
8495,60000,47.1
1995,40000,44.1
2995,90000,67.3
7295,53000,60.1
7299,45254,68.9
6399,39384,70.6
7449,44074,76.4
6999,48138,65.7
13559,50226,64.2
10399,37737,58.9
19999,18517,52.3
8799,10604,65.7
6084,23511,57.7
8959,8758,54.3
12299,13264,57.7
14999,19035,64.2
10499,25049,62.8
11499,18419,62.8
5999,75639,65.7
13699,9533,57.7
11999,13678,57.7
10299,17507,74.3
10489,31713,47.9
8549,38903,62.8
16599,41757,52.3
11999,37737,67.3
5599,38321,65.7
5699,76563,57.7
5799,63785,56.5
7599,73701,47.1
7399,49997,65.7
11999,17431,57.7
10999,27962,57.7
11199,25084,57.7
13499,41699,67.3
10061,25544,74.3
13299,16963,74.3
7499,45363,74.3
10999,31611,60.1
9199,25250,62.8
9749,16283,65.7
6899,27540,54.3
13999,38532,67.3
9699,36643,62.8
15499,32523,60.1
17499,25065,67.3
8549,16754,65.7
9369,14782,62.8
8749,77710,64.2
8449,31233,78.5
13699,40517,45.6
11999,22214,74.3
12999,34947,58.9
7999,21390,54.3
10499,17606,74.3
9389,24607,52.3
8299,40344,74.3
18699,11736,41.5
2495,78000,58.9
2995,88000,42.2
7500,32000,57.7
14699,11229,60.1
8999,8381,78.5
7199,22595,57.7
5495,76648,47.9
5995,44080,65.7
6995,65177,47.9
7450,69344,61.4
4450,49942,57.7
6650,31626,47.9
12450,48664,65.7
7499,67227,53.3
10999,60231,60.1
7299,31877,54.3
18949,21317,56.5
11999,27271,60.1
10199,39271,58.9
10895,37159,68.9
9999,17907,74.3
11999,12961,57.7
10699,21147,46.3
675,108000,36.2
16399,11494,39.2
8759,75374,68.9
8599,54727,64.2
2799,50403,37.1
2799,70103,47.1
3299,67416,42.2
5799,29475,42.8
3999,56064,31
5499,54901,47.9
4999,41798,48.7
4299,39911,37.7
8375,17679,54.3
6995,41274,65.7
11995,20000,48.7
6295,30000,47.9
3695,65000,57.7
4490,56000,49.6
5290,94000,65.7
3790,79000,48.7
7990,69000,61.4
4350,63000,50.4
7000,46849,67.3
9300,20907,60.1
6995,42000,54.3
7495,55000,44.8
6995,92000,49.6
4799,41557,42.8
2299,62233,42.8
4299,54733,47.9
3199,55789,37.2
6995,68000,26.3
7950,47000,60.1
8250,37885,62.8
3000,91000,51.4
14750,47500,45.6
14650,8200,51.4
12000,20000,51.4
4500,43151,57.7
6495,41000,65.7
6195,52000,65.7
6695,43000,47.9
6000,38000,54.3
7295,37000,65.7
6495,53172,61.4
8295,45000,62.8
3695,24000,55.4
5195,66000,47.9
15721,17881,45.6
11500,19854,54.3
4995,50000,47.9
1495,127000,37.2
4295,83000,48.7
5495,73000,67.3
3995,90000,49.6
3495,73000,42.2
3995,93000,42.8
3495,100000,62.8
5795,98000,50.4
5000,70470,47.1
7500,65140,65.7
7695,43680,88.3
11295,111770,56.5
9295,88650,60.1
5995,43008,68.9
4995,54700,68.9
5895,35000,47.1
3000,50000,34.4
12295,22327,51.4
12259,18006,74.3
9899,33228,60.1
13379,65904,56.5
8299,44973,83.1
16199,18386,34.4
9999,17442,68.9
13439,5889,57.7
8279,34600,65.7
7199,20129,54.3
3995,83000,85.6
6199,44235,58.9
7759,18380,54.3
15649,13805,54.3
4689,51534,57.7
11799,20417,60.1
5599,86046,78.5
7899,61491,60.1
5879,51000,54.3
14599,27206,62.8
2195,108000,38.2
2695,69000,38.7
6495,79000,44.1
1995,114000,28
3999,83009,68.9
675,121000,39.8
1200,110000,47.9
1299,1,47.9
950,74000,45.6
6990,52080,65.7
7290,51168,55.4
8679,15749,57.7
7769,20525,65.7
9299,30738,65.7
13499,42583,52.3
7999,45395,74.3
10995,41347,54.3
12250,42746,52.3
6699,29750,76.4
7799,24002,54.3
8799,37458,74.3
10000,5000,47.9
22500,5398,37.7
9000,28136,68.9
18500,100,60.1
2995,63000,39.8
3995,19000,55.4
10250,29705,60.1
7500,13220,65.7
12000,18323,57.7
16000,100,58.9
17500,500,53.3
17500,35000,56.5
8500,22119,65.7
13000,46729,60.1
7000,33159,61.4
35000,3450,51.4
10250,22600,65.7
10250,23022,65.7
8250,30952,65.7
3495,151000,65.7
2995,73000,55.4
4995,45000,50.4
8990,5000,47.9
9290,67000,49.6
11000,13903,78.5
1550,77000,43.5
3995,174000,44.8
1695,139600,48.7
11000,29812,65.7
5995,113000,47.1
2995,129000,45.6
5995,91000,67.3
7495,78000,74.3
9595,40000,74.3
3495,75000,42.2
19000,21787,56.5
24000,26818,47.9
11250,41495,74.3
17650,768,60.1
18000,9500,46.3
6495,36000,48.7
10600,14861,88.3
11000,34922,47.9
3895,35708,57.7
9795,52100,47.1
2995,87500,39.8
2695,78500,47.1
3995,63400,49.6
6395,42000,54.3
2395,63100,47.1
1695,89630,40.9
4295,86440,48.7
2795,63000,47.1
2495,69255,43.5
8995,48049,47.1
3295,85500,35.8
2295,88936,44.1
5795,79094,47.9
2295,87530,39.8
3795,89520,42.2
2695,77570,47.1
2895,91000,42.1
2395,73370,47.1
4295,86451,48.7
2695,61000,40.4
6295,54094,44.1
4995,91770,44.1
1895,105000,42.8
18949,6,48.7
9450,22000,65.7
13651,8598,46.3
9552,32963,74.3
20450,14293,54.3
10283,4880,55.4
10811,23881,60.1
2350,92000,55.4
5750,35000,47.1
10837,10113,44.8
19337,675,42.8
12282,6654,58.9
12450,10546,54.3
14450,7570,47.9
9950,36590,61.4
8217,15179,57.7
8950,29901,36.7
8950,19910,54.3
10000,89670,60.1
11500,82240,54.3
10295,102370,67.3
8137,28903,65.7
8295,99490,65.7
7695,36440,78.5
5500,75170,56.5
8000,109880,58.9
18495,1350,51.4
12099,1598,58.9
12096,17,58.9
12096,791,58.9
10103,14415,65.7
18495,25,45.6
18495,8,45.6
20495,50,38.2
22367,5200,47.9
17994,2657,51.4
20993,1813,49.6
15880,46200,52.3
16990,38000,35.8
8990,19000,61.4
4490,51000,57.7
14175,13,56.5
10892,16301,62.8
6995,80208,44.8
9675,33173,61.4
9275,13085,78.5
7495,51000,67.3
7995,51000,53.3
6995,36000,47.9
5995,45000,50.4
10995,45000,53.3
15990,21845,38.2
10290,7824,65.7
7290,54277,65.7
7490,39404,47.9
6795,65290,88.3
12990,20000,58.9
6698,38192,65.7
7298,32688,76.4
7698,19799,54.3
3698,66561,57.7
5998,54000,76.4
6999,48025,55.4
5999,40306,55.4
5499,21200,57.7
3895,90000,54.2
2895,50000,45.6
2695,104000,47.9
2995,48000,55.4
6995,45000,47.1
5498,23000,54.3
20000,10999,57.7
4250,43001,57.7
17490,22000,37.2
14990,29000,38.2
8990,30000,57.7
11250,37289,54.3
3695,45962,49.6
12495,37000,39.2
16000,18000,57.7
7780,29328,65.7
18000,5000,39.8
5295,64572,37.7
2095,31000,41.5
24500,4406,54.3
8790,17400,65.7
9290,35000,64.2
5290,53000,43.4
2250,100000,67.3
8990,82000,58.9
13421,10000,58.9
2350,59500,47.1
1850,74055,35.8
5995,113000,49.6
4995,81000,47.9
8995,35000,65.7
11500,6273,57.7
10000,21780,65.7
14350,22862,54.3
11500,80083,52.3
8450,56022,74.3
8750,58665,74.3
9650,44808,47.9
18900,6221,39.2
13650,12561,47.9
12250,20292,54.3
17250,16370,64.2
8500,10745,54.3
7500,43573,65.7
9250,12072,64.2
19000,33620,51.4
12990,50914,52.3
21500,44482,30.1
7900,27786,54.3
11400,19344,47.9
495,177644,41.5
17000,2770,48.7
9000,11371,64.2
8000,14100,65.7
8950,26000,65.7
12950,27000,47.9
9450,10000,64.2
8900,46134,60.1
17250,21277,60.1
9600,52990,60.1
14400,27505,67.3
13450,15267,64.2
10000,60533,78.5
10000,940,47.9
11700,20064,54.3
9500,32222,64.2
12999,15974,47.9
10300,15191,64.2
9250,23659,55.4
9000,22753,64.2
11200,20471,65.7
18990,14782,35.3
8150,36571,65.7
10000,30208,60.1
8000,9349,54.3
7000,56669,65.7
19000,1693,50.4
14750,6551,54.3
12995,33000,67.3
18000,18805,41.5
16500,25788,54.3
6400,74047,62.8
11900,30109,60.1
12200,25496,60.1
1450,94028,43.5
4990,111200,47.1
4990,68662,50.4
5990,40000,42.2
11290,25000,55.4
9700,29266,60.1
9500,32245,60.1
6500,57029,56.5
21000,18594,54.3
19500,26000,56.5
11500,12901,65.7
10750,25519,74.3
13500,13624,64.2
17500,7410,40.3
15250,16686,54.3
15750,12036,48.7
11500,735,48.7
13000,1334,48.7
4250,35018,57.7
9995,24664,61.4
5495,58400,48.7
13995,7452,65.7
4995,70000,47.9
10495,16000,52.3
4290,47000,57.7
9990,23700,44.8
11995,6654,60.1
13495,11139,57.7
7495,45486,47.9
8750,36541,58.9
7995,39094,61.4
12750,7269,58.9
2650,73206,47.1
5725,75100,65.7
5175,70000,58.9
4250,68000,50.4
11495,21000,51.4
15495,11041,60.1
15495,10561,60.1
15750,35624,38.2
8495,36346,65.7
8495,41966,62.8
8750,25624,57.7
12249,34812,54.3
33994,14,37.2
10295,9600,65.7
9250,7973,57.7
12249,2131,55.4
12295,36706,61.4
10995,37060,64.2
15995,42325,54.3
5995,49971,50.4
10250,29320,51.4
9250,24614,61.4
11495,1818,47.9
5500,41698,50.4
33495,1,37.2
15895,50754,52.3
11295,12674,57.7
16495,2210,48.7
18994,7,45.6
16899,11997,74.3
24995,2348,38.7
11295,10365,58.9
11494,32486,54.3
7785,7000,47.9
8795,13000,44.1
7785,16000,44.1
7195,70000,74.3
9395,2000,44.1
30500,5000,20.9
18160,31458,52.3
17494,5000,51.4
22492,6800,47.9
15395,18500,60.1
15695,3490,53.3
9000,34723,53.3
22295,26405,48.7
14000,40168,54.3
17795,10200,34.4
9295,14824,65.7
8895,33707,65.7
3295,68441,55.4
9295,10092,65.7
6999,38855,54.3
6499,58000,44.1
8999,39000,74.3
8999,55600,65.7
8999,72450,68.9
9999,26250,65.7
18999,20300,41.5
5999,62300,65.7
10999,16300,65.7
12995,2135,54.3
5295,54138,54.3
7795,22789,55.4
8495,18358,65.7
12295,16136,60.1
10495,31597,57.7
24995,21516,54.3
12295,15893,60.1
12295,25090,54.3
5795,69163,65.7
10995,28376,56.5
9995,8067,62.8
4795,54869,48.7
4495,94000,61.4
11495,58655,67.3
10995,34646,46.3
5995,108822,47.1
15495,30625,60.1
795,76000,43.5
2998,94000,50.4
2479,82000,38.7
11995,28000,53.3
8995,50738,53.3
10895,49701,45.6
11995,25459,39.8
10995,37381,58.9
8795,8719,54.3
11295,9132,58.9
9695,25146,65.7
12145,2125,58.9
15295,14034,58.9
7000,47781,56.5
4895,75905,35.8
17295,431,48.7
14295,36970,41.5
5685,59496,42.8
5485,73780,40.9
1885,98213,42.1
3485,90000,62.8
3485,85049,42.2
4985,70000,42.8
7985,64237,39.2
15495,14298,58.9
14450,20850,50.4
6790,67000,61.4
3690,80000,54.3
6490,48000,56.5
8975,66305,64.2
6995,35000,58.9
6995,39000,47.9
5495,59000,43.4
7995,31000,65.7
1995,43000,41.5
7500,30762,65.7
4150,73790,50.4
1990,50000,45.6
4490,58000,39.8
4490,70000,68.9
7490,70000,57.7
4690,79000,62.8
6750,70000,56.5
11750,8538,64.2
10895,32074,54.3
18195,8646,38.2
10495,31658,65.7
9100,29396,65.7
8580,26123,55.4
14280,8401,45.6
1795,83000,43.5
12695,3937,60.1
19000,25,51.4
12695,13305,54.3
11495,25670,54.3
14950,32848,60.1
39995,800,22.1
2950,70000,67.3
3495,102000,62.8
12250,17133,54.3
9695,16110,55.4
11000,23500,60.1
13500,11382,57.7
9495,30600,57.7
5495,57000,57.7
9999,34300,65.7
8499,47000,54.3
6999,50000,65.7
7499,56000,28.5
7499,35000,78.5
19000,16000,41.5
8990,25655,65.7
5395,44000,50.4
9295,1000,55.4
7390,17014,65.7
6490,56650,57.7
5490,68274,47.9
3690,61575,55.4
12495,29900,45.6
6995,32000,62.8
6995,33000,62.8
15695,36000,38.2
7495,24000,47.9
13495,35000,52.3
9995,51000,74.3
21995,23400,47.9
8995,22000,47.9
10495,29989,53.3
10490,37000,74.3
8490,55000,47.9
6495,52871,58.9
